t,x,y,z,vx,vy,vz,roll,pitch,yaw,p,q,r,mass,speed,airspeed,mach,q_dyn,rho,cd_eff,thrust,wind_x,wind_y,roll_ref,pitch_ref,yaw_ref,alpha_pitch_deg,beta_yaw_deg,gimbal_pitch_deg,gimbal_yaw_deg
2.2000000000000015,30.224414668342384,11.428033656317599,0.0,34.5135229600477,12.69318501718156,-32.371369985282136,0.010938247308105886,1.1166774195451845,0.07821893912498279,-0.5409034532169945,0.6212167176119886,-0.39695546467391446,28.533333333333495,48.306659165378996,46.853933872742864,0.13768732257893493,1344.6292743129295,1.2250122659906946,0.5910991136314914,850.0,0.0,8.0,0.0,1.5707963267948966,0.10523872936159995,20.7078329280366,2.487404604697691,6.0,2.4000000000000004
2.2200000000000015,30.914685127543336,11.68189735666123,0.0,34.81393892517231,12.74082603115354,-33.06660737015894,-0.015864278677907073,1.1291878488577183,0.06043170881875026,-0.5266710677817013,0.6962792859501492,-0.3030090592395958,28.520000000000163,48.99189532686164,47.55118134645303,0.1397362890134466,1384.9467114658373,1.2250122659906946,0.6030901994859212,850.0,0.0,8.0,0.0,1.5707963267948966,0.10508954435382512,21.005250703620874,2.799370486025227,6.0,2.4000000000000004
2.2400000000000015,31.610963906046784,11.936713877284301,0.0,35.10771085638705,12.784065048219336,-33.76577544844362,-0.039682456662668564,1.1430155458797167,0.04573724430408488,-0.5099168513586696,0.76302895697459,-0.21416866166895518,28.50666666666683,49.67634763561022,48.24817403711295,0.14178450672969434,1425.8446343891026,1.2250122659906946,0.6183027891810475,850.0,0.0,8.0,0.0,1.5707963267948966,0.10493989542222604,21.39844317093981,2.9993413523664367,6.0,2.4000000000000004
2.2600000000000016,32.313118123174526,12.192395178248688,0.0,35.39390895076452,12.823822338924428,-34.46908339057269,-0.06059589560642564,1.1580941810325385,0.03396096590469355,-0.4908059253798047,0.8213083409983533,-0.12998898976317608,28.4933333333335,50.35981803350265,48.944521977397926,0.14383082975011785,1467.2990088490953,1.2250122659906946,0.636423462361056,850.0,0.0,8.0,0.0,1.5707963267948966,0.10478986597858686,21.87575665890868,3.0955598922642715,6.0,2.4000000000000004
2.2800000000000016,33.020996302189815,12.448871625027177,0.0,35.67166931339514,12.860943419863249,-35.176682641046824,-0.07861066050812227,1.1743327601712998,0.0250108730766323,-0.46951535682920625,0.8709890504382534,-0.050044019551473876,28.480000000000167,51.042109282254,49.6398606218709,0.14587418680319222,1509.2860169777532,1.2250122659906946,0.6572106580492965,850.0,0.0,8.0,0.0,1.5707963267948966,0.10463951790588233,22.425802446256313,3.095578655574081,6.0,2.4000000000000004
2.3000000000000016,33.734429688457716,12.706090493424442,0.0,35.85442139122467,12.886637872690208,-35.927261913456924,-0.09365215186134312,1.1916201460814442,0.018884479080601313,-0.4462437530063899,0.6309890504382534,0.026073922205724923,28.466666666666836,51.72302058930883,50.333843129292774,0.14791355864383762,1551.7816934683392,1.2250122659906946,0.6804683138488052,850.0,0.0,8.0,0.0,1.5707963267948966,0.10448889326510491,23.037478870942973,3.0063468544436804,-3.0849063756812374,2.4000000000000004
2.3200000000000016,34.45151811628221,12.963823250878246,0.0,35.997863670614,12.906925195309572,-36.689712150123064,-0.10423579613913825,1.2042333914294634,0.017098878457559863,-0.4212366099831973,0.3909890504382534,0.09876196817691964,28.453333333333504,52.36767244741259,50.99202792198455,0.14984773352260106,1592.6304302870578,1.2250122659906946,0.7020301256935483,850.0,0.0,8.0,0.0,1.5707963267948966,0.10433801583320834,23.60088487285276,2.8351248324814877,-6.0,2.4000000000000004
2.3400000000000016,35.171475389694486,13.221961754784438,0.0,36.13350609712396,12.92600637760717,-37.45390271853422,-0.10966274297485734,1.2122162475449851,0.0203099952252086,-0.39497613691211814,0.1509890504382534,0.16839645282032198,28.440000000000172,52.99594215130359,51.633894695048554,0.1517339554495709,1632.9775382728017,1.2250122659906946,0.7112026519509345,850.0,0.0,8.0,0.0,1.5707963267948966,0.1041868459228068,23.855827918761577,2.586448637939007,-6.0,2.4000000000000004
2.3600000000000017,35.894145511636964,13.480481882336582,0.0,36.264146948587516,12.945020051537064,-38.219259788752815,-0.10951172168921941,1.2155864854407357,0.028907365699741394,-0.36807623451901456,-0.0890109495617466,0.23532811876442913,28.42666666666684,53.623751571428315,52.27514352493493,0.15361836145769256,1673.7897707923573,1.2250122659906946,0.709078549324101,850.0,0.0,8.0,0.0,1.5707963267948966,0.10403537897431381,23.836003093262487,2.267402906970057,-6.0,2.4000000000000004
2.3800000000000017,36.619428450608716,13.739382283367323,0.0,36.40449827209222,12.966849357418313,-38.98210883678812,-0.10373666578029361,1.2143313248417726,0.04291861941816766,-0.34124966724592914,-0.3290109495617466,0.2998884165473158,28.413333333333508,54.25286828218047,52.91742053444244,0.15550578892607295,1715.1723790027052,1.2250122659906946,0.6959440430600304,850.0,0.0,8.0,0.0,1.5707963267948966,0.10388361471657692,23.54449255548045,1.884114589805056,-4.807536800665109,2.4000000000000004
2.4000000000000017,37.34751841605056,13.99871927051569,0.0,36.649443787139354,13.007272113024266,-39.7049365846956,-0.09271148451444233,1.20840755311578,0.061966195880741815,-0.3152491562383715,-0.24591637069889322,0.36239188750874995,28.400000000000176,54.8910874920869,53.568291893108245,0.1574184721804057,1757.6242605212226,1.2250122659906946,0.6729242657770813,850.0,0.0,8.0,0.0,1.5707963267948966,0.10373153855536055,22.996131766106437,1.4414677120117427,6.0,2.4000000000000004
2.4200000000000017,38.080507291793346,14.258864712776175,0.0,36.8972757269488,13.052153288518353,-40.42664072051676,-0.07878068476937772,1.2041813436934268,0.08360752575848585,-0.2907851188362422,-0.1661132078894411,0.4231389667077225,28.386666666666844,55.57744908615045,54.26542631469191,0.15946710639426215,1803.6691620883064,1.2250122659906946,0.6447367680410269,850.0,0.0,8.0,0.0,1.5707963267948966,0.10357911973585487,22.292572305835147,0.9427579598502748,6.0,2.4000000000000004
2.4400000000000017,38.818452806332324,14.519907778546543,0.0,37.146899664779646,13.102056063347467,-41.14752657852265,-0.06194383568372919,1.201535397975805,0.10787258566378144,-0.26825526041582054,-0.08993802477015123,0.4824076940475409,28.373333333333512,56.26793884161041,54.96586657978673,0.16152545532584436,1850.532003721645,1.2250122659906946,0.6216996676495281,850.0,0.0,8.0,0.0,1.5707963267948966,0.1034262768117098,21.69503896855142,0.39854341089929735,6.0,2.4000000000000004
2.4600000000000017,39.561390799627915,14.781948899813493,0.0,37.40178907951069,13.131490150149373,-41.86778220754158,-0.042139252165008134,1.200337348868965,0.13486147822320094,-0.24807585710173696,-0.01772693422321242,0.4555538196999663,28.36000000000018,56.962048517609816,55.66904053698945,0.1635918376223115,1898.1822769248695,1.2250122659906946,0.6034620303538468,850.0,0.0,8.0,0.0,1.5707963267948966,0.10327292710310543,21.199286016202937,-0.19149178235802303,6.0,-0.12611866649261216
2.4800000000000018,40.309426581218126,15.04457870281648,0.0,37.6605206591692,13.143566641881824,-42.58711718138992,-0.023624640311201706,1.2003669452474703,0.1600460998685591,-0.230643797396682,0.050185856251485014,0.3554961304879182,28.34666666666685,57.65623163969191,56.37496966285144,0.1656663163957357,1946.6285292492332,1.2250122659906946,0.5897770465393775,850.0,0.0,8.0,0.0,1.5707963267948966,0.10311897369460965,20.800552625181236,-0.8565868348369838,6.0,-2.4000000000000004
2.5000000000000018,41.06263699440151,15.307450035654117,0.0,37.918543935504346,13.161253026830298,-43.30679200315355,-0.009995990248132802,1.201538336026525,0.17961494149080792,-0.21579039743307082,0.11349094630066266,0.2622097406708104,28.333333333333517,58.35007035309157,57.082691281513924,0.16774606267850312,1995.8105908720108,1.2250122659906946,0.5801818931361253,850.0,0.0,8.0,0.0,1.5707963267948966,0.1029648223924613,20.49154490234521,-1.4961663571505828,6.0,-2.4000000000000004
2.520000000000002,41.8210078731116,15.570675096190723,0.0,38.175262840744836,13.183209300124231,-44.02700729424345,-0.0008205520084816342,1.2038604616007689,0.1940812856637164,-0.2028738611917285,0.1719084390826845,0.17506357826882363,28.320000000000185,59.04670006892364,57.79215120239203,0.16983091722344018,2045.7292874095456,1.2250122659906946,0.5737912927748998,850.0,0.0,8.0,0.0,1.5707963267948966,0.10281081644805479,20.263957768683643,-2.0040126872988866,6.0,-2.4000000000000004
2.540000000000002,42.58451312992649,15.834339282193207,0.0,38.4301336295822,13.208185280863956,-44.74797241525261,0.0042244030272464705,1.2073015022000462,0.20383287116453142,-0.19128733984253668,0.22517464793139844,0.09346695213740268,28.306666666666853,59.74550252276903,58.50293772876891,0.17191967019790383,2096.359646025309,1.2250122659906946,0.5700206009255793,850.0,0.0,8.0,0.0,1.5707963267948966,0.10265684239028383,20.112055380672942,-2.3922531839817043,6.0,-2.4000000000000004
2.560000000000002,43.35311580251813,16.098502987810487,0.0,38.68266351428876,13.235013903924006,-45.4698912294404,0.005362789639265841,1.2117970581569857,0.20914403623673872,-0.18044399321977725,0.27304522475856574,0.01686522816302055,28.29333333333352,60.44594580678993,59.21470594357082,0.17401130801126308,2147.6801121107433,1.2250122659906946,0.5684181796929585,850.0,0.0,8.0,0.0,1.5707963267948966,0.10250281073416634,20.02989937622093,-2.6713902990938383,6.0,-2.4000000000000004
2.580000000000002,44.12676907280391,16.363203265888966,0.0,38.932410299014094,13.262604699259688,-46.192950639671245,0.002730791150338252,1.2172560752411226,0.21018743547510255,-0.16976250808609067,0.3152984582697063,-0.055264148577776784,28.28000000000019,61.14756788306376,59.92716275238721,0.17610496936156708,2199.671736985579,1.2250122659906946,0.5686336590726536,850.0,0.0,8.0,0.0,1.5707963267948966,0.10234865450615516,20.011362987275643,-2.850483938920834,6.0,-2.4000000000000004
2.600000000000002,44.90541727878419,16.62845535987416,0.0,39.1789828058402,13.289937632867233,-46.91731156089917,-0.003612762300836625,1.2235650391872364,0.20704476721781795,-0.15865326324229936,0.35173865553049016,-0.12341537978494939,28.266666666666858,61.84996316812733,60.64005498604493,0.17819991027317217,2252.3175169354804,1.2250122659906946,0.5703928019898219,850.0,0.0,8.0,0.0,1.5707963267948966,0.10219432788805927,20.050150673640466,-2.9372968917211923,6.0,-2.4000000000000004
2.620000000000002,45.688996934901,16.894254112531506,0.0,39.422041895163886,13.31605737061241,-47.643102034583215,-0.013676536548821172,1.2305908489995554,0.19971670868392444,-0.1465052300064645,0.38219953617208224,-0.18805787956089492,28.253333333333526,62.552771801801924,61.35316013020381,0.18029547685426603,2305.6018688859867,1.2250122659906946,0.5734776059116967,850.0,0.0,8.0,0.0,1.5707963267948966,0.10203980497933385,20.139821511464795,-2.938406131341274,6.0,-2.4000000000000004
2.640000000000002,46.47743777280428,17.160575259943755,0.0,39.661301889573394,13.340067945575397,-48.37041222312484,-0.027526681888901727,1.2381826868332144,0.1881327461202913,-0.13267373157911788,0.4065475817545804,-0.24963976754636705,28.240000000000194,63.255671228429826,62.066279287785626,0.1823910846159081,2359.5102282513985,1.2250122659906946,0.5777106711343458,850.0,0.0,8.0,0.0,1.5707963267948966,0.10188507867351237,20.273814898233304,-2.859283371635657,6.0,-2.4000000000000004
2.660000000000002,47.27066381059575,17.427376618855263,0.0,39.89653221442163,13.36112774933643,-49.099291041263584,-0.045275618663017436,1.2461731404438892,0.17216196003128648,-0.11646932772180996,0.42468529404799005,-0.3085913743074784,28.226666666666862,63.95836973378442,62.77923201086698,0.1844862032847706,2414.0287543303334,1.2250122659906946,0.5829431633521955,850.0,0.0,8.0,0.0,1.5707963267948966,0.10173015964275667,20.44547740422892,-2.704348090814993,6.0,-2.4000000000000004
2.680000000000002,48.068594454884185,17.69459917384199,0.0,40.127559070283056,13.3784447210916,-49.82974418819194,-0.06706824468056505,1.2543788044159996,0.1516261556086138,-0.09714833516886981,0.43655432574806136,-0.3653288415610153,28.21333333333353,64.66060159189038,63.491852660288586,0.1865803461053034,2469.1441278944358,1.2250122659906946,0.5890459205715138,850.0,0.0,8.0,0.0,1.5707963267948966,0.10157507542431699,20.64808981571975,-2.476995887700309,6.0,-2.4000000000000004
2.700000000000002,48.871145636289846,17.96216806826382,0.0,40.348006081878104,13.420626603191135,-50.562841088973514,-0.09306390504357553,1.2626005894376853,0.1263170216830205,-0.07390584328722663,0.44213845586852646,-0.32423207088046574,28.2000000000002,65.3621234810728,64.20398796350226,0.18867306266310072,2524.8434242702133,1.2250122659906946,0.5959034240480351,850.0,0.0,8.0,0.0,1.5707963267948966,0.10141986960367877,20.87489358803494,-2.1796048601368008,6.0,0.45635086108147244
2.720000000000002,49.678105757927405,18.230580600327645,0.0,40.559573419021795,13.4775558074626,-51.29771006929148,-0.11740547788727751,1.2708024777484264,0.1023230268640618,-0.045936351242306064,0.44147001542255804,-0.2211100443506575,28.186666666666866,66.0656923992653,64.91491112636051,0.1907622171643889,2581.0675771170504,1.2250122659906946,0.6033217230483393,850.0,0.0,8.0,0.0,1.5707963267948966,0.10126460109113156,21.11907288688661,-1.785112518605103,6.0,2.4000000000000004
2.740000000000002,50.48929722630784,18.500131716476897,0.0,40.73796624671826,13.523062812876903,-52.04591575163144,-0.13586536385790415,1.2790530968207676,0.08396182558047904,-0.0135194279679667,0.3339942534285555,-0.12425946786986652,28.173333333333535,66.76959311564941,65.62421559081659,0.1928466148772789,2637.7807360203647,1.2250122659906946,0.6114907051217728,850.0,0.0,8.0,0.0,1.5707963267948966,0.10110875057358149,21.372423822381034,-1.4111237347864833,2.9972810986265173,2.4000000000000004
2.760000000000002,51.304056551242205,18.770592972734434,0.0,40.862339497016364,13.553577987036368,-52.81095627744504,-0.14734762464024342,1.2853348100372157,0.07225528089461353,0.02223189777049602,0.0939942534285555,-0.033015266969002116,28.160000000000203,67.4628228595994,66.32392828519475,0.1949028257330224,2694.330849406693,1.2250122659906946,0.6192607710182535,850.0,0.0,8.0,0.0,1.5707963267948966,0.1009519999081574,21.600147159807648,-1.1434480097184243,-2.0128608582424024,2.4000000000000004
2.780000000000002,52.12130334118253,19.04166453247516,0.0,40.973886685202146,13.579711502607523,-53.57897964423802,-0.15006898005328306,1.2870973818660358,0.06895576190397801,0.059858965289029856,-0.1460057465714445,0.05322910698505447,28.14666666666687,68.13536063130738,67.00425449600742,0.19690206649477968,2749.8892333591707,1.2250122659906946,0.6213250177057016,850.0,0.0,8.0,0.0,1.5707963267948966,0.10079447988270474,21.66440989097198,-0.9692948266044146,-2.9091568099526057,2.4000000000000004
2.800000000000002,52.94078107488657,19.31325876252731,0.0,41.14865684476835,13.619970759244701,-54.32792908432541,-0.14376418884332054,1.2843692485625153,0.07427604332387405,0.0974126230725667,-0.21689687420872167,0.1350407201774123,28.13333333333354,68.8038880754824,67.68086605726754,0.19889039120085208,2805.7066169448653,1.2250122659906946,0.6133153895560487,850.0,0.0,8.0,0.0,1.5707963267948966,0.10063633730506716,21.450243201110656,-0.880052265917306,3.623328704660695,2.4000000000000004
2.820000000000002,53.76375421178194,19.585658177712205,0.0,41.347783426243744,13.666493428635532,-55.067714440725446,-0.13063034309864108,1.2804630067429503,0.08593669819415872,0.132854522816145,-0.2048468316053995,0.2129746664741981,28.120000000000207,69.49992404458204,68.38362311295562,0.200955548369596,2864.2746247567898,1.2250122659906946,0.5977818493722867,850.0,0.0,8.0,0.0,1.5707963267948966,0.1004776208083733,21.02150502177733,-0.8735843332991191,6.0,2.4000000000000004
2.840000000000002,54.59070988030681,19.858988046284914,0.0,41.549090386039296,13.715082493054615,-55.80700203218491,-0.11205206551155866,1.276955814023931,0.10255331554173441,0.1646338211527405,-0.19288423254572865,0.2875685220772274,28.106666666666875,70.20587874689538,69.09559693472232,0.20304779038990536,2924.2277085621186,1.2250122659906946,0.5808322547331055,850.0,0.0,8.0,0.0,1.5707963267948966,0.10031821609864489,20.539909973928967,-0.9474699517576431,6.0,2.4000000000000004
2.860000000000002,55.4216916880276,20.133289696146004,0.0,41.75251109680976,13.765386454356008,-56.545797320988335,-0.08844657604657469,1.2737654271377448,0.1237757517358804,0.19150426834323903,-0.18109668294619718,0.3554295411910783,28.093333333333543,70.91439822432993,69.80981704337846,0.20514663346165238,2984.993853927622,1.2250122659906946,0.5652186258110892,850.0,0.0,8.0,0.0,1.5707963267948966,0.10015805945369438,20.081467334022612,-1.097750256862004,6.0,2.2836864820787377
2.880000000000002,56.25674190996379,20.408597425233125,0.0,41.96765364949502,13.771043379776353,-57.28275988445745,-0.06043788016257645,1.270785562172362,0.14906163867419986,0.21229236203790225,-0.16958233350195345,0.2637053733144926,28.08000000000021,71.62531146035793,70.5261586826022,0.2072517109696458,3046.5681784907997,1.2250122659906946,0.5509578445522636,850.0,0.0,8.0,0.0,1.5707963267948966,0.09999711060829197,19.64664961623501,-1.322920894124842,6.0,-2.4000000000000004
2.900000000000002,57.096094982953694,20.684018292828654,0.0,42.183913940434465,13.78112036915529,-58.01957867980735,-0.03851182708462675,1.2677186698694616,0.1675684840765972,0.2260576259480573,-0.15845589381310698,0.1780625057428874,28.06666666666688,72.33422543023505,71.24537510965635,0.2093652364734986,3109.0220086332224,1.2250122659906946,0.5381998818733296,850.0,0.0,8.0,0.0,1.5707963267948966,0.09983533583306992,19.236013144834917,-1.657990473833681,6.0,-2.4000000000000004
2.920000000000002,57.93977326176238,20.95964070021176,0.0,42.40139779791101,13.794488099236963,-58.75619006442219,-0.022220636271535366,1.2646890182069814,0.17990058944200582,0.2341767623280224,-0.14776554629557917,0.0977270059171559,28.053333333333548,73.0456938097345,71.96648843898804,0.21148433630962618,3172.2767320303747,1.2250122659906946,0.5261108558895607,850.0,0.0,8.0,0.0,1.5707963267948966,0.09967364631494746,18.843140150082217,-1.8775802154777126,6.0,-2.4000000000000004
2.940000000000002,58.787801217720606,21.2355304621965,0.0,42.620195786406555,13.810092264962654,-59.4925596448279,-0.011146401885594237,1.261777864404368,0.18660285090890172,0.23796038321697094,-0.1375563393955325,0.021984686254722857,28.040000000000216,73.75944894061497,72.68936991359463,0.21360863210623582,3236.3259104721055,1.2250122659906946,0.5145386831024449,850.0,0.0,8.0,0.0,1.5707963267948966,0.09951195477198116,18.467240983238465,-1.9929791642137358,6.0,-2.4000000000000004
2.960000000000002,59.64020513344874,21.511732307495752,0.0,42.84038316549105,13.826944598602255,-60.22867253305906,-0.004913936789592288,1.2590318094192954,0.18814936267864413,0.23865346845535282,-0.12786981249502857,-0.04982681531682778,28.026666666666884,74.47526025689211,73.41391498954684,0.21573781664528785,3301.164839291197,1.2250122659906946,0.5033967600923677,850.0,0.0,8.0,0.0,1.5707963267948966,0.09935019622224894,18.107501892807992,-2.013731368778496,6.0,-2.4000000000000004
2.980000000000002,60.49701279675856,21.788271199467797,0.0,43.062020443650326,13.8441139648863,-60.96452528066435,-0.0031940361154774166,1.2564695471490577,0.18494155792656652,0.2374402180820651,-0.11874403179590039,-0.11832551252630587,28.013333333333552,75.19292401412095,74.14003444978786,0.21787162774905966,3366.7898452918557,1.2250122659906946,0.4926476209619918,850.0,0.0,8.0,0.0,1.5707963267948966,0.09918832657749554,17.763129320023722,-1.9477904609173058,6.0,-2.4000000000000004
3.000000000000002,61.35825320563157,22.065153478765524,0.0,43.28515424008203,13.860717692689063,-61.70011913374691,-0.005701082702832316,1.2540871199208814,0.1773118893690735,0.23545072328660593,-0.11021386384172989,-0.18409211738051243,28.00000000000022,75.91225486612079,74.86764732126088,0.22000982746606082,3433.1977033936864,1.2250122659906946,0.482291148363409,850.0,0.0,8.0,0.0,1.5707963267948966,0.09902632140766432,17.433374501338907,-1.8016648460812161,6.0,-2.4000000000000004
3.0200000000000022,62.22395629043321,22.342367832619306,0.0,43.50981823730331,13.875913225996229,-62.435454297205965,-0.012187535791801096,1.251861888092023,0.1655304786529488,0.23376778937998827,-0.10231133240436972,-0.24767669124340427,27.98666666666689,76.6330788476013,75.59667512913285,0.22215218518620683,3500.3851396732107,1.2250122659906946,0.4723563235367976,850.0,0.0,8.0,0.0,1.5707963267948966,0.09886417487770638,17.117542046227648,-1.5805490456061084,6.0,-2.4000000000000004
3.0400000000000023,63.09415265517927,22.61988609713923,0.0,43.736034059501876,13.888890123592107,-63.17052493716363,-0.02243683176431288,1.2497554435350011,0.14981320591438996,0.2334328611122916,-0.09506591843694724,-0.3096049491255578,27.973333333333557,77.35522738766298,76.32703710076203,0.22429846354695715,3568.348392661982,1.2250122659906946,0.4628957317612151,850.0,0.0,8.0,0.0,1.5707963267948966,0.09870189885410108,16.81498530671966,-1.2884391831862274,6.0,-2.4000000000000004
3.0600000000000023,63.968873336369306,22.89766389961107,0.0,43.963811947293976,13.898862404519182,-63.90531468524383,-0.03625555083757703,1.247715684292026,0.1303304041171378,0.23545038682274216,-0.08850467174353695,-0.3703842721248895,27.960000000000225,78.07853203637946,77.05864599756772,0.22644840618463832,3637.0828082648613,1.2250122659906946,0.45398223726631215,850.0,0.0,8.0,0.0,1.5707963267948966,0.09853952217628326,16.525090616196678,-0.9282323451464057,6.0,-2.4000000000000004
3.0800000000000023,64.84814957531519,23.175641147701455,0.0,44.19095784658733,13.919081995634938,-64.64036035751133,-0.05346528765163372,1.2456782432101958,0.10721575008789008,0.2407901812646648,-0.08265200759648209,-0.3855244493428742,27.946666666666893,78.80281963290923,77.79140430423222,0.22860172653584157,3706.582446307207,1.2250122659906946,0.4457074040592942,850.0,0.0,8.0,0.0,1.5707963267948966,0.09837709008711082,16.24725188388215,-0.5018106372954584,6.0,-1.0615807880354358
3.1000000000000023,65.73196873224694,23.454022787614154,0.0,44.413837954673646,13.971050017513951,-65.37534574573867,-0.07122913867395786,1.2436155179962514,0.08338782212808304,0.25035243352263276,-0.07752913535025655,-0.28634260052323113,27.93333333333356,79.52960320628407,78.52548932810816,0.23075894564485586,3776.867458056767,1.2250122659906946,0.43817824115985265,850.0,0.0,8.0,0.0,1.5707963267948966,0.09821466381620825,15.980724847644575,0.0006652445776593175,6.0,2.4000000000000004
3.1200000000000023,66.62024549134041,23.733443787964433,0.0,44.63853412810433,14.018332532463903,-66.11022400262533,-0.0827286927469979,1.2416612932489581,0.06595652612206049,0.2642025730062673,-0.07313664601633602,-0.19504214723983493,27.92000000000023,80.26029573724955,79.26019348670891,0.23291798417425874,3847.8727198948122,1.2250122659906946,0.4314947873806312,850.0,0.0,8.0,0.0,1.5707963267948966,0.09805203296308962,15.723783574868333,0.5439037968076644,6.0,2.4000000000000004
3.1400000000000023,67.5130161739025,24.01381043861371,0.0,44.864785789448106,14.062087156222166,-66.84494488336124,-0.08847240820747038,1.239881219318284,0.05430323717290353,0.2805650874994373,-0.0694328334566492,-0.11067221227559632,27.906666666666897,80.99181498011987,79.99612973922268,0.2350806433966969,3919.6599709909183,1.2250122659906946,0.42537198070780635,850.0,0.0,8.0,0.0,1.5707963267948966,0.09788854416191306,15.472554437270121,0.9693952782887376,6.0,2.4000000000000004
3.1600000000000024,68.41031188969146,24.295052181738154,0.0,45.09237096415457,14.103379167395786,-67.57948632681763,-0.08892166175768335,1.2383024204955646,0.047895005935120416,0.29777111290659136,-0.06637346010277524,-0.03235949854758692,27.893333333333565,81.72415772329413,80.73316890276449,0.23724654368885842,3992.219767573276,1.2250122659906946,0.4195590584192484,850.0,0.0,8.0,0.0,1.5707963267948966,0.09772429033079844,15.226570657281643,1.288603382755165,6.0,2.4000000000000004
3.1800000000000024,69.31215930897454,24.57711976508607,0.0,45.32110005314307,14.143192891283793,-68.3138433037432,-0.08449165716196516,1.2369227226300588,0.04628120229600308,0.3142523185874681,-0.06391335283015147,0.04070229893055702,27.880000000000233,82.45734773387265,81.47122270241475,0.23941542564163232,4065.5462869090934,1.2250122659906946,0.41389174033018306,850.0,0.0,8.0,0.0,1.5707963267948966,0.09755934077896766,14.985486276881769,1.5111701588883675,6.0,2.4000000000000004
3.2000000000000024,70.21858131003741,24.859983622911745,0.0,45.55081052906518,14.182442848405987,-69.04801905373816,-0.075557069463831,1.2357177138197617,0.0490856025047135,0.3285340859444095,-0.06200849684472371,0.10926243283012584,27.8666666666669,83.19142505159678,82.21023121154023,0.24158711315160536,4139.63624594582,1.2250122659906946,0.4082715296838729,850.0,0.0,8.0,0.0,1.5707963267948966,0.09739374303106141,14.749113055301246,1.6450779435955099,6.0,2.4000000000000004
3.2200000000000024,71.12959752061872,25.143632479879866,0.0,45.78136230977666,14.221984455182326,-69.78201816796606,-0.06245977077570286,1.2346460361138494,0.055996577046800944,0.33922974584295273,-0.06061832844721549,0.17402242085132646,27.85333333333357,83.92643779077297,82.95015295148038,0.24376148432750297,4214.488022709859,1.2250122659906946,0.4026502260024628,850.0,0.0,8.0,0.0,1.5707963267948966,0.09722752441605254,14.517432294510545,1.6968012841967441,6.0,2.4000000000000004
3.2400000000000024,72.04522476681424,25.428072168983512,0.0,46.012633618271686,14.262624187147905,-70.51584105744455,-0.045517129214837304,1.233653280323713,0.06675686056741714,0.3450368150198734,-0.05970795685936138,0.23564479055047668,27.840000000000238,84.66243580465206,83.69095700906948,0.24593844832634432,4290.100931200591,1.2250122659906946,0.3970185164015954,850.0,0.0,8.0,0.0,1.5707963267948966,0.09706069342620616,14.290585871833121,1.6714448728760232,6.0,2.4000000000000004
3.2600000000000025,72.96547743917968,25.71332465272647,0.0,46.24452878624171,14.30503566182223,-71.24948169928454,-0.025030082793665365,1.2326748014298872,0.0811536589865991,0.3447356753622703,-0.05925006567097169,0.29446412048206816,27.826666666666906,85.39946569640763,84.4326166492401,0.24811792658311788,4366.474608277126,1.2250122659906946,0.3913977632579249,850.0,0.0,8.0,0.0,1.5707963267948966,0.09689324085516082,14.068849706057179,1.5728659443108968,6.0,2.391154237822287
3.2800000000000025,73.89036801490451,25.999425365962914,0.0,46.48077760978899,14.314977954362279,-71.98305017834008,-0.00130750027038129,1.2316375651364249,0.09899151737559286,0.3371911077088088,-0.05922626189907147,0.24014506610660466,27.813333333333574,86.13755934761693,85.17510528185493,0.25029984095871105,4443.608611508043,1.2250122659906946,0.38583416344892435,850.0,0.0,8.0,0.0,1.5707963267948966,0.09672514072558869,13.852591940995966,1.40371570469293,6.0,-0.9181440837034422
3.3000000000000025,74.8199835671003,26.28572492505016,0.0,46.71872642971853,14.312475634232646,-72.7162212660331,0.019054726699570868,1.2304593207039378,0.11343255788288387,0.32145575085918043,-0.05962743643583727,0.14023008769103332,27.800000000000242,86.8731304490748,85.9179908212021,0.25248292170435627,4521.45972555109,1.2250122659906946,0.3803513024081918,850.0,0.0,8.0,0.0,1.5707963267948966,0.09655635294761877,13.642331749130728,1.1418618941656218,6.0,-2.4000000000000004
3.3200000000000025,75.75435809569467,26.571974437734813,0.0,46.95695514677891,14.312604395804073,-73.44948593593868,0.03333824402201424,1.2292135507794555,0.12176488386882678,0.29870011223990467,-0.060416972215553616,0.04643381266829505,27.78666666666691,87.6078489246601,86.66103843745668,0.25466647873733944,4600.004104249824,1.2250122659906946,0.3752304649749127,850.0,0.0,8.0,0.0,1.5707963267948966,0.09638754361034563,13.436101418648589,0.9297433672477475,6.0,-2.4000000000000004
3.3400000000000025,76.69349719863025,26.858226525650895,0.0,47.195597336891815,14.314166221792199,-74.18276346744251,0.04180967818944259,1.227974928069684,0.12441545056054659,0.27099806675167765,-0.06154059886309094,-0.04226062531083884,27.77333333333358,88.34383546972053,87.40498610015442,0.256852680691991,4679.321205865543,1.2250122659906946,0.37046035492207274,850.0,0.0,8.0,0.0,1.5707963267948966,0.09621896737022606,13.232314559697832,0.8281487930415484,6.0,-2.4000000000000004
3.3600000000000025,77.6374091453681,27.144509850086738,0.0,47.434771756396586,14.31603977823761,-74.91599353061297,0.04471946203092925,1.2267805194640058,0.1217501810740167,0.24038048304028678,-0.06293766055415335,-0.12679244713351212,27.760000000000247,89.08087425636128,88.14973340134941,0.2590412325044799,4759.402648648278,1.2250122659906946,0.36595478365076095,850.0,0.0,8.0,0.0,1.5707963267948966,0.09605056896116215,13.030401820285915,0.8275449731541393,6.0,-2.4000000000000004
