t,x,y,z,vx,vy,vz,crosswind_y,heading_deg,speed_3d
14.319999999999784,37.73336859297507,78.46435686829089,1781.0003695855366,13.974467534491936,7.350892480296184,150.49746735181583,7.525993942696234,27.74540604893075,151.32352441851305
14.339999999999783,38.012857943664905,78.61139005704115,1784.010318932573,14.73983307639132,7.35165943751266,150.54541965067122,7.525200938586022,26.508248742964632,151.44382771642347
14.359999999999783,38.30765460519273,78.75843844763932,1787.0212273255863,15.50730076381449,7.352419529908444,150.5861923070138,7.524407709281776,25.366861560604175,151.56099684103467
14.379999999999782,38.61780062046902,78.9055019033766,1790.0329511717266,16.253212187784783,7.353172786864456,150.6616862953074,7.523614292638581,24.34263846671621,151.71413834511355
14.399999999999782,38.94286486422472,79.05258028811315,1793.0461848976327,16.953511416288848,7.353919236827542,150.8086130368772,7.52282050574766,23.449737900546697,151.9366296966949
14.419999999999781,39.28193509255049,79.19967346624242,1796.06235715837,17.58326893167691,7.354658906463688,151.05284680420672,7.522025972315281,22.69838644722233,152.25053327200285
14.439999999999781,39.63360047118403,79.34678130264373,1799.0834140944542,18.116987941000815,7.355391820066319,151.40535193462586,7.521230179788834,22.09686660472091,152.66272510121448
14.45999999999978,39.995940230004045,79.49390366262999,1802.1115211331467,18.53952631317616,7.356117999312905,151.85603825872025,7.520432557926734,21.642200603555686,153.16031752242705
14.47999999999978,40.36673075626757,79.6410404119002,1805.148641898321,18.830187350860495,7.3568374635107,152.385700876142,7.519632589720765,21.340279331491434,153.7208536427184
14.49999999999978,40.74333450328478,79.78819141650125,1808.196355915844,18.9741513251979,7.357550230052615,152.96294955255104,7.518829859400609,21.194650376287022,154.31077700444493
14.51999999999978,41.12281752978873,79.93535654280431,1811.2556149068948,18.964810928443075,7.358256315153435,153.55029672071572,7.518024116602584,21.2060159467883,154.8919029922834
14.539999999999779,41.502113748357594,80.0825356574988,1814.3266208413092,18.805210699353264,7.358955734723972,154.11151032112414,7.517215308457347,21.37166601134465,155.428915560814
14.559999999999778,41.87821796234466,80.22972862760304,1817.4088510477318,18.508192715585704,7.3596485052121325,154.61875251382898,7.516403572942322,21.68488310004056,155.8963638211303
14.579999999999778,42.24838181665637,80.37693532048795,1820.5012260980084,18.095282864938586,7.360334644245598,155.05796108945927,7.515589194636126,22.134246529206397,156.28366864537603
14.599999999999778,42.61028747395514,80.52415560390699,1823.6023853197976,17.594730977313894,7.361014170952332,155.43129218376845,7.514772532139723,22.702712567900814,156.5970806806596
14.619999999999777,42.96218209350142,80.67138934602507,1826.711011163473,17.0392839211379,7.361687105903795,155.75612815574416,7.51395393264832,23.366374675012324,156.85822608858925
14.639999999999777,43.30296777192417,80.81863641543917,1829.8261337265878,16.46417964492774,7.362353470705591,156.06093146053254,7.513133651766449,24.092953144671434,157.09961103814706
14.659999999999776,43.63225136482273,80.96589668118584,1832.9473523557986,15.905577524268944,7.3630132873332546,156.37885767496897,7.5123117951745915,24.84037186457607,157.35802645171353
14.679999999999776,43.950362915308105,81.11317001273308,1836.074929509298,15.399324279297163,7.363666577362333,156.74039885232415,7.5114882939421355,25.556247689507302,157.66710311953844
14.699999999999775,44.25834940089405,81.26045627995835,1839.2097374863445,14.979731994745867,7.364313361263711,157.1664179097379,7.510662918584361,26.179584960372534,158.05033502177616
14.719999999999775,44.55794404078897,81.40775535311685,1842.3530658445393,14.67801149149075,7.364953657925247,157.66283714048623,7.509835329794632,26.646024233968003,158.5157934683961
14.739999999999775,44.85150427061878,81.55506710280729,1845.506322587349,14.520192362035596,7.36558748452176,158.2180216981848,7.509005157132882,26.897092237128962,159.05354524596405
14.759999999999774,45.141908117859494,81.70239139994312,1848.6706830213127,14.514141871230851,7.366214856792348,158.80412265946816,7.508172091473614,26.908697128955442,159.63605735928851
14.779999999999774,45.43219095528411,81.84972811573697,1851.846765474502,14.668925023147322,7.366835789692057,159.38318885661513,7.507335970362487,26.666120031861134,160.22624167404805
14.799999999999773,45.72556945574706,81.99707712170246,1855.0344292516343,14.982769412567285,7.367450298274587,159.91216717950326,7.506496831176283,26.18464691025166,160.78141657297684
14.819999999999773,46.02522484399841,82.14443828967624,1858.2326725952244,15.443456401434846,7.368058398689142,160.35186222917014,7.5056549379461135,25.505765152860164,161.26223473136008
14.839999999999772,46.334093972027105,82.29181149185791,1861.4397098398078,16.030238005247295,7.368660109083339,160.67554045068087,7.5048107610067865,24.686942602038563,161.6412539589645
14.859999999999772,46.654698732132054,82.43919660086218,1864.6532206488214,16.716792188111043,7.369255450213339,160.8751972992458,7.503964911356191,23.789301270029586,161.90919113201156
14.879999999999772,46.98903457589427,82.58659348977451,1867.8707245948062,17.474336612460412,7.36984444561737,160.96405184622697,7.503118042038464,22.867704676392492,162.07742913173632
14.899999999999771,47.338521308143484,82.73400203220045,1871.0900056317307,18.274002221983785,7.370427121296893,160.97477343542667,7.502270736417968,21.96562814819127,162.176262244961
14.91999999999977,47.70400135258316,82.88142210229942,1874.3095011004393,19.08791654588041,7.371003504948762,160.95394067043802,7.501423405812546,21.114602071596654,162.2493490528555
14.93999999999977,48.08575968350077,83.028853574797,1877.528579913848,19.888987432212133,7.3715736248787715,160.95396540869746,7.500576216314609,20.336516407528087,162.3455909458889
14.95999999999977,48.48353943214501,83.1762963249727,1880.747659222022,20.64989014230289,7.372137508785098,161.02403979005157,7.4997290581347205,19.646876410173917,162.5100235820724
