t,x,z,vx,vz,theta,q,mass,gamma,gamma_ref,alpha,alpha_air,alpha_cmd,gimbal_cmd,gimbal,speed,airspeed,thrust,altitude,wind_x
36.26000000000007,444.00985170667616,3292.0658901798447,17.691348547475926,-49.38028153442496,-1.2075127359224165,-0.07037847693395109,18.0,-1.225521139597173,-1.225521139597173,0.0193989328259776,0.0193989328259776,0.0,0.0,0.0,52.27411212702605,52.27411212702605,0.0,3293.0496705168734,0.0
36.28000000000007,444.3637010643738,3291.0782845491563,17.69022361018343,-49.57151204462796,-1.2089203054610955,-0.07118928458370796,18.0,-1.2267753473981744,-1.2267753473981744,0.019262611475757918,0.019262611475757918,0.0,0.0,0.0,52.453751227603824,52.453751227603824,0.0,3292.0658901798447,0.0
36.300000000000075,444.7175280353233,3290.086854308264,17.6890922662926,-49.762708595432635,-1.2103440911527696,-0.07195492753000393,18.0,-1.2280208739559677,-1.2280208739559677,0.019100568494872183,0.019100568494872183,0.0,0.0,0.0,52.63343820964944,52.63343820964944,0.0,3291.0782845491563,0.0
36.32000000000008,445.07133250752696,3289.0916001363553,17.687953718776267,-49.953871390635996,-1.2117831897033697,-0.07267172696716558,18.0,-1.2292578221904138,-1.2292578221904138,0.018913731037644155,0.018913731037644155,0.0,0.0,0.0,52.813172144450455,52.813172144450455,0.0,3290.086854308264,0.0
36.34000000000008,445.4251143528528,3288.0925227085427,17.686807183249993,-50.145000623040865,-1.213236624242713,-0.07333628706935637,18.0,-1.2304862934717014,-1.2304862934717014,0.01870310376833162,0.01870310376833162,0.0,0.0,0.0,52.99295211317985,52.99295211317985,0.0,3289.0916001363553,0.0
36.360000000000085,445.77887342722835,3287.0896226960817,17.68565189087091,-50.336096473132166,-1.2147033499841002,-0.07394550278904025,18.0,-1.2317063875833323,-1.2317063875833323,0.018469763340619227,0.018469763340619227,0.0,0.0,0.0,53.17277720621927,53.17277720621927,0.0,3288.0925227085427,0.0
36.38000000000009,446.13260957089335,3286.082900766619,17.684487091165913,-50.52715910784463,-1.216182260039881,-0.07449656661381239,18.0,-1.2329182026875576,-1.2329182026875576,0.01821485270345735,0.01821485270345735,0.0,0.0,0.0,53.35264652252533,53.35264652252533,0.0,3287.0896226960817,0.0
36.40000000000009,446.4863226087108,3285.0723575844618,17.68331205477809,-50.71818867942775,-1.2176721913721573,-0.07498697425040572,18.0,-1.234121835293431,-1.234121835293431,0.017939575253549833,0.017939575253549833,0.0,0.0,0.0,53.53255916904273,53.53255916904273,0.0,3286.082900766619,0.0
36.420000000000094,446.8400123505341,3284.057993810873,17.682126076120458,-50.909185324413,-1.2191719308571654,-0.0754145292085924,18.0,-1.2353173802276387,-1.2353173802276387,0.017645188855481386,0.017645188855481386,0.0,0.0,0.0,53.71251426016746,53.71251426016746,0.0,3285.0723575844618,0.0
36.4400000000001,447.19367859162963,3283.0398101043847,17.68092847592611,-51.1001491626876,-1.2206802214413373,-0.07577734626179931,18.0,-1.2365049306082556,-1.2365049306082556,0.01733299975109026,0.01733299975109026,0.0,0.0,0.0,53.8925109172624,53.8925109172624,0.0,3284.057993810873,0.0
36.4600000000001,447.54732111315207,3282.0178071211308,17.67971860368407,-51.29108029667782,-1.2221957683665732,-0.07607385376553004,18.0,-1.2376845778215588,-1.2376845778215588,0.017004356380221575,0.017004356380221575,0.0,0.0,0.0,54.07254826822698,54.07254826822698,0.0,3283.0398101043847,0.0
36.4800000000001,447.9009396826706,3280.991985515197,17.67849583995046,-51.481978810644314,-1.2237172454418839,-0.07630279481912014,18.0,-1.2388564115020293,-1.2388564115020293,0.01666064313545612,0.01666064313545612,0.0,0.0,0.0,54.25262544712195,54.25262544712195,0.0,3282.0178071211308,0.0
36.50000000000011,448.2545340547443,3279.962345938984,17.677259598524802,-51.672844770090784,-1.2252433013382662,-0.07646322726092629,18.0,-1.2400205195156457,-1.2400205195156457,0.016303274073761864,0.016303274073761864,0.0,0.0,0.0,54.43274159384934,54.43274159384934,0.0,3280.991985515197,0.0
36.52000000000011,448.6081039715433,3278.9288890435823,17.67600932848168,-51.86367822128643,-1.2267725658834847,-0.07655452249175212,18.0,-1.2411769879465733,-1.2411769879465733,0.015933686608307074,0.015933686608307074,0.0,0.0,0.0,54.61289585388726,54.61289585388726,0.0,3279.962345938984,0.0
36.54000000000011,448.9616491635138,3277.891615479157,17.674744516048488,-52.05447919090187,-1.2283036563333198,-0.07657636312611822,18.0,-1.2423259010873289,-1.2423259010873289,0.015553335203844165,0.015553335203844165,0.0,0.0,0.0,54.79308737807819,54.79308737807819,0.0,3278.9288890435823,0.0
36.560000000000116,449.31516935008347,3276.8505258953387,17.673464686320386,-52.24524768575723,-1.229835183595842,-0.0765287394758764,18.0,-1.2434673414324924,-1.2434673414324924,0.015163685099172541,0.015163685099172541,0.0,0.0,0.0,54.973315322469155,54.973315322469155,0.0,3277.891615479157,0.0
36.58000000000012,449.66866424040444,3275.8056209416236,17.672169404804254,-52.43598369268038,-1.2313657583853597,-0.07641194487562482,18.0,-1.2446013896760182,-1.2446013896760182,0.014766206080176092,0.014766206080176092,0.0,0.0,0.0,55.15357884820109,55.15357884820109,0.0,3276.8505258953387,0.0
36.60000000000012,450.02213353413083,3274.75690126777,17.67085827878401,-52.62668717847261,-1.232893997282872,-0.07622656986437962,18.0,-1.245728124712187,-1.245728124712187,0.014362366326827303,0.014362366326827303,0.0,0.0,0.0,55.33387712144471,55.33387712144471,0.0,3275.8056209416236,0.0
36.620000000000125,450.3755769222269,3273.7043675242007,17.6695309585004,-52.81735808997814,-1.2344185286801597,-0.0759734952429801,18.0,-1.2468476236402217,-1.2468476236402217,0.013953626357349647,0.013953626357349647,0.0,0.0,0.0,55.51420931337924,55.51420931337924,0.0,3274.75690126777,0.0
36.64000000000013,450.7289940878026,3272.648020362401,17.668187138139086,-53.00799635425361,-1.2359379985850192,-0.07565388403171903,18.0,-1.247959961772575,-1.247959961772575,0.01354143309241529,0.01354143309241529,0.0,0.0,0.0,55.69457460021024,55.69457460021024,0.0,3273.7043675242007,0.0
36.66000000000013,451.0823847069726,3271.587860435316,17.666826556621743,-53.198601878832655,-1.2374510762656536,-0.0752691723576813,18.0,-1.2490652126468822,-1.2490652126468822,0.013127214061863013,0.013127214061863013,0.0,0.0,0.0,55.87497216322231,55.87497216322231,0.0,3272.648020362401,0.0
36.680000000000135,451.4357484497354,3270.5238883977395,17.66544899819567,-53.38917455208064,-1.2389564597128073,-0.07482105930620889,18.0,-1.250163448041554,-1.250163448041554,0.012712371775900344,0.012712371775900344,0.0,0.0,0.0,56.05540118886219,56.05540118886219,0.0,3271.587860435316,0.0
36.70000000000014,451.7890849808678,3269.456104906698,17.66405429281844,-53.579714243634015,-1.2404528808989315,-0.07431149577577315,18.0,-1.2512547379949717,-1.2512547379949717,0.012298278282164343,0.012298278282164343,0.0,0.0,0.0,56.235860868847624,56.235860868847624,0.0,3270.5238883977395,0.0
36.72000000000014,452.1423939608317,3268.384510621825,17.662642316334978,-53.7702208049184,-1.2419391108144469,-0.07374267238029068,18.0,-1.252339150828228,-1.252339150828228,0.011886269929296533,0.011886269929296533,0.0,0.0,0.0,56.41635040029721,56.41635040029721,0.0,3269.456104906698,0.0
36.740000000000144,452.4956750466881,3267.3091062057265,17.66121299044558,-53.960694069739375,-1.2434139642620528,-0.07311700644755079,18.0,-1.2534167531713432,-1.2534167531713432,0.0114776423568963,0.0114776423568963,0.0,0.0,0.0,56.596868985876476,56.596868985876476,0.0,3268.384510621825,0.0
36.76000000000015,452.84892789301483,3266.2298923243316,17.65976628246434,-54.151133854939644,-1.2448763043910038,-0.0724371281668977,18.0,-1.2544876099928688,-1.2544876099928688,0.01107364573081604,0.01107364573081604,0.0,0.0,0.0,56.7774158339554,56.7774158339554,0.0,3267.3091062057265,0.0
36.78000000000015,453.20215215282377,3265.146869647233,17.658302204868555,-54.34153996111635,-1.2463250469543419,-0.07170586594360831,18.0,-1.2555517846327766,-1.2555517846327766,0.010675480241772783,0.010675480241772783,0.0,0.0,0.0,56.957990158772766,56.957990158772766,0.0,3266.2298923243316,0.0
36.80000000000015,453.55534747847304,3264.0600388480107,17.656820814640806,-54.531912173391994,-1.247759164273214,-0.07092623102149939,18.0,-1.2566093388385182,-1.2566093388385182,0.010284291884176344,0.010284291884176344,0.0,0.0,0.0,57.138591180602894,57.138591180602894,0.0,3265.146869647233,0.0
36.82000000000016,453.9085135225704,3262.969400604543,17.65532221240644,-54.72225026223278,-1.249177688893644,-0.07010140143916098,18.0,-1.2576603328041187,-1.2576603328041187,0.009901168530904725,0.009901168530904725,0.0,0.0,0.0,57.319218125920656,57.319218125920656,0.0,3264.0600388480107,0.0
36.84000000000016,454.26164993886323,3261.874955599298,17.653806541370347,-54.91255398430796,-1.250579716922427,-0.06923470538882417,18.0,-1.2587048252121642,-1.2587048252121642,0.009527136318520313,0.009527136318520313,0.0,0.0,0.0,57.49987022756075,57.49987022756075,0.0,3262.969400604543,0.0
36.86000000000016,454.61475638311134,3260.776704519612,17.652273986058024,-55.10282308338423,-1.2519644110302035,-0.06832960405020368,18.0,-1.2597428732785185,-1.2597428732785185,0.00916315635609144,0.00916315635609144,0.0,0.0,0.0,57.68054672486788,57.68054672486788,0.0,3261.874955599298,0.0
36.880000000000166,454.96783251393873,3259.674648057944,17.650724770866987,-55.29305729124915,-1.2533310031112075,-0.06738967397468944,18.0,-1.260774532799601,-1.260774532799601,0.008810121769397439,0.008810121769397439,0.0,0.0,0.0,57.861246863834545,57.861246863834545,0.0,3260.776704519612,0.0
36.90000000000017,455.3208779936599,3258.568786912119,17.649159158435662,-55.483256328658,-1.2546787965907014,-0.06641858909797324,18.0,-1.2617998582020382,-1.2617998582020382,0.00846885509083073,0.00846885509083073,0.0,0.0,0.0,58.04196989722401,58.04196989722401,0.0,3259.674648057944,0.0
36.92000000000017,455.6738924890772,3257.459121785546,17.647577447837996,-55.67341990629861,-1.2560071683726608,-0.06542010246156575,18.0,-1.2628189025944954,-1.2628189025944954,0.008140106003794001,0.008140106003794001,0.0,0.0,0.0,58.22271508467603,58.22271508467603,0.0,3258.568786912119,0.0
36.940000000000175,456.0268756722459,3256.34565338742,17.645979972612945,-55.8635477257691,-1.2573155704218921,-0.06439802772566854,18.0,-1.2638317178214806,-1.2638317178214806,0.007824549448819829,0.007824549448819829,0.0,0.0,0.0,58.40348169279368,58.40348169279368,0.0,3257.459121785546,0.0
36.96000000000018,456.3798272212027,3255.2283824329047,17.644367098639062,-56.05363948056369,-1.2586035309764054,-0.06335622055749349,18.0,-1.2648383545189048,-1.2648383545189048,0.00752278409701268,0.00752278409701268,0.0,0.0,0.0,58.58426899521014,58.58426899521014,0.0,3256.34565338742,0.0
36.98000000000018,456.73274682065494,3254.1073096432933,17.642739221865227,-56.24369485706209,-1.2598706553875554,-0.06229855998035801,18.0,-1.2658388621711754,-1.2658388621711754,0.007235331194769934,0.007235331194769934,0.0,0.0,0.0,58.76507627263445,58.76507627263445,0.0,3255.2283824329047,0.0
37.000000000000185,457.08563416262774,3252.982435746152,17.641096765909513,-56.43371353551841,-1.2611166265871625,-0.061228929769707244,18.0,-1.2668332891695886,-1.2668332891695886,0.006962633782033212,0.006962633782033212,0.0,0.0,0.0,58.94590281287627,58.94590281287627,0.0,3254.1073096432933,0.0
37.02000000000019,457.438488947065,3251.853761475442,17.639440179538916,-56.62369519104561,-1.2623412051825567,-0.06015119998261836,18.0,-1.2678216828717834,-1.2678216828717834,0.006705056284620925,0.006705056284620925,0.0,0.0,0.0,59.126747910849424,59.126747910849424,0.0,3252.982435746152,0.0
37.04000000000019,457.79131088238324,3250.721287571621,17.637769934043437,-56.81363949459207,-1.263544229182209,-0.05906920870731154,18.0,-1.2688040896620132,-1.2688040896620132,0.006462884479456532,0.006462884479456532,0.0,0.0,0.0,59.307610868555265,59.307610868555265,0.0,3251.853761475442,0.0
37.060000000000194,458.144099685974,3249.585014781729,17.636086520518596,-57.00354611390693,-1.2647256133563551,-0.0579867441187219,18.0,-1.2697805550119836,-1.2697805550119836,0.006236325829774625,0.006236325829774625,0.0,0.0,0.0,59.48849099504641,59.48849099504641,0.0,3250.721287571621,0.0
37.0800000000002,458.4968550846549,3248.444943859451,17.63439044707111,-57.1934147144914,-1.2658853482387296,-0.05690752692526978,18.0,-1.2707511235420093,-1.2707511235420093,0.006025510185654115,0.006025510185654115,0.0,0.0,0.0,59.669387606372595,59.669387606372595,0.0,3249.585014781729,0.0
37.1000000000002,458.8495768150653,3247.301075565161,17.63268223596285,-57.3832449605331,-1.2670234987772349,-0.05583519329060003,18.0,-1.2717158390822336,-1.2717158390822336,0.005830490843504066,0.005830490843504066,0.0,0.0,0.0,59.85030002550993,59.85030002550993,0.0,3248.444943859451,0.0
